959	3	1
140	4	1
338	2	1
405	3	0
599	4	1
764	0	0
830	4	1
278	0	0
37	3	0
614	1	1
421	3	0
40	1	1
132	1	0
756	4	1
805	3	1
964	1	1
156	1	1
110	2	1
640	4	1
720	4	0
570	2	0
227	2	0
335	2	1
860	0	0
585	0	1
312	2	0
782	1	0
712	1	1
428	1	0
332	2	1
738	1	0
494	2	1
711	2	0
298	3	1
223	3	1
96	1	0
280	2	0
307	1	1
525	3	1
782	3	1
28	1	0
383	4	0
842	0	0
9	2	0
881	3	1
260	3	0
581	4	1
761	0	1
160	4	1
440	1	1
515	0	0
140	2	1
378	3	1
138	2	0
850	0	1
439	0	0
808	2	0
738	2	1
615	4	1
318	0	0
299	0	1
152	2	1
319	1	1
488	1	1
934	4	0
320	2	1
150	2	1
85	3	0
90	0	1
803	4	1
223	0	1
673	2	1
518	4	0
272	0	1
144	1	1
164	3	0
296	2	1
991	4	0
992	3	1
241	3	0
566	2	0
825	1	0
429	3	1
491	2	0
276	3	1
432	4	1
279	1	1
809	2	1
926	0	1
561	1	0
636	2	1
523	1	1
625	4	0
461	3	1
915	3	0
859	0	1
143	0	1
787	4	1
823	1	1
841	2	0
34	3	1
83	2	0
929	2	1
732	0	0
693	4	0
206	3	0
38	2	1
492	4	1
495	0	0
688	4	1
935	3	0
675	3	1
494	1	0
904	2	0
852	2	0
660	0	0
279	0	0
632	3	0
916	1	1
738	1	0
468	2	0
203	0	0
20	3	1
540	0	0
512	0	0
183	2	0
710	2	0
751	2	1
897	3	0
758	4	0
535	4	1
366	3	0
371	0	0
827	3	1
890	1	1
508	3	1
365	0	0
908	0	1
789	3	1
519	2	0
384	2	1
802	0	0
903	0	1
866	4	1
601	2	1
319	3	0
606	2	0
443	0	0
204	2	1
852	1	1
473	0	1
722	4	1
101	1	0
410	0	1
121	1	1
370	0	0
332	0	1
227	0	1
245	1	1
962	0	1
237	1	1
872	1	0
900	4	1
142	4	1
495	3	0
161	3	0
799	3	0
355	1	1
812	3	0
305	1	0
301	3	0
749	3	1
777	0	1
266	0	1
877	1	1
207	4	0
853	0	1
593	1	1
15	1	0
606	2	1
573	3	0
166	0	0
851	3	0
185	2	1
465	4	0
86	2	1
212	2	1
46	2	0
45	0	0
247	3	0
228	1	1
982	3	1
18	4	0
33	4	0
495	2	0
863	1	1
647	3	1
709	3	1
429	1	0
410	0	0
123	1	0
739	0	1
440	2	1
634	3	1
579	4	1
950	3	1
112	4	0
64	2	0
215	0	1
597	4	0
159	2	0
260	1	0
484	0	1
350	1	0
547	0	1
789	1	0
101	3	0
482	2	1
58	2	0
566	0	1
375	4	0
843	3	1
943	4	0
935	4	1
215	4	1
867	4	1
518	4	1
386	0	1
979	4	0
663	2	1
186	4	0
287	4	1
801	0	1
737	0	0
73	0	0
588	1	0
77	2	0
853	0	0
623	1	1
266	4	1
231	3	1
378	4	0
300	0	0
248	2	0
947	2	1
828	1	0
109	0	0
262	0	1
887	4	1
933	4	0
751	0	0
935	1	1
737	1	1
860	4	1
108	4	0
292	4	0
946	1	1
644	4	1
721	2	1
345	2	1
79	0	0
471	2	0
342	0	0
517	1	0
291	3	0
594	4	0
615	1	1
833	0	0
327	0	0
222	1	1
757	0	1
114	1	1
851	2	0
152	0	1
45	3	1
487	3	1
62	4	1
99	2	0
928	2	1
280	1	1
518	1	1
855	1	0
885	2	1
733	4	1
640	4	1
644	3	0
559	2	1
213	0	1
502	1	1
793	0	1
907	1	0
535	0	1
19	2	1
653	3	1
886	4	1
862	1	0
821	1	1
411	1	0
105	3	1
137	1	1
793	3	0
451	2	1
994	2	0
201	2	0
882	1	1
742	4	0
891	2	0
721	3	1
194	1	0
164	1	0
900	1	0
413	4	0
90	1	0
167	2	0
204	0	1
780	3	1
894	2	1
578	3	1
654	3	1
57	0	1
614	0	0
612	3	1
533	4	0
652	3	0
540	0	1
611	0	0
725	0	0
255	3	0
254	1	0
68	3	0
136	3	0
953	2	1
161	3	0
790	1	1
414	2	0
562	3	1
642	2	1
370	2	0
992	0	0
707	0	1
395	1	1
974	0	1
7	3	0
595	2	0
119	0	1
270	2	1
518	4	0
643	3	0
298	0	0
260	0	1
421	1	0
638	4	0
227	3	0
944	3	1
42	0	1
753	1	0
76	0	0
13	1	0
630	4	1
375	2	0
341	3	0
73	1	0
234	2	1
417	3	0
134	3	0
606	0	1
271	2	1
48	0	0
659	4	0
455	1	0
611	0	0
73	2	1
591	3	1
529	0	0
914	2	1
478	1	0
883	2	0
789	1	1
268	4	0
212	3	1
790	3	1
945	2	0
873	3	1
806	2	0
367	2	1
641	3	1
139	4	1
856	4	0
658	0	1
496	1	0
70	0	0
60	1	0
806	3	0
867	1	0
646	2	0
916	1	0
933	4	0
652	0	1
749	0	1
248	3	0
88	1	0
866	0	0
860	1	0
28	0	0
160	2	0
456	4	0
294	0	1
447	4	0
203	1	1
894	1	0
172	3	0
689	1	0
307	3	0
464	1	1
14	1	1
933	1	1
450	3	1
275	3	1
274	2	1
793	2	1
496	4	1
596	1	0
295	3	0
884	1	0
713	2	0
85	0	1
647	0	0
325	3	1
973	4	1
717	2	0
812	0	0
120	4	1
846	4	1
645	4	0
176	0	1
79	2	0
63	4	0
587	1	1
657	2	0
803	1	1
275	1	0
700	1	1
294	3	0
204	2	1
293	3	0
352	4	1
907	2	0
356	0	0
180	4	0
122	0	1
523	0	1
778	3	0
972	4	1
91	3	1
426	2	1
600	1	1
646	2	1
442	3	0
493	0	1
500	0	1
696	3	0
205	2	1
557	3	0
681	3	0
276	0	0
585	2	0
899	0	0
815	3	1
399	3	1
925	1	1
423	4	1
166	3	1
156	2	1
908	3	1
309	0	1
181	3	0
312	0	0
995	0	0
947	3	0
700	3	1
711	2	1
745	3	0
377	0	0
792	4	1
829	0	0
334	0	0
66	4	1
901	2	1
408	2	1
805	3	0
471	1	0
986	4	0
530	2	1
47	2	0
566	0	0
575	0	1
759	0	0
710	4	1
206	3	0
573	0	0
933	1	0
